snapshot_path	current_comparison	reconciliation	current_owner	partial_delivery_prs	snapshot_sha256	current_sha256	owner_sha256	recorded_disposition
crates/decodex-protocol/src/chief_execution.rs	different	review-required	crates/decodex-protocol/src/chief_execution.rs		cb938e76bac149f8ffb7e263a4f61a3d79b4736aa819609154b3f27b03bcfad5	e6b049f85904b200501f89d8bc274c833247ce5df46d082b672a74afd0310f16	e6b049f85904b200501f89d8bc274c833247ce5df46d082b672a74afd0310f16	present-in-main-history-review-successor
crates/decodex-protocol/src/chief_guardian.rs	different	review-required	crates/decodex-protocol/src/chief_guardian.rs		004c46ceae242ed7eaf688f0d3c9b7465105f0760b0739bff2720fb9fd4dbe98	c4ce05086cbcca3691f6b8fe63a5aee748870d4672857bc23d8601f95c345b46	c4ce05086cbcca3691f6b8fe63a5aee748870d4672857bc23d8601f95c345b46	requires-content-review
crates/decodex-protocol/src/chief_integrations.rs	different	review-required	crates/decodex-protocol/src/chief_integrations.rs		8d5f7a406b843afcb070b8ff690836abf1fe22d4ba85ee880479ce72960c92f5	971f80a419450a8bdb30174039f5619ea4a09eabc240dfd192d3436941a03ffd	971f80a419450a8bdb30174039f5619ea4a09eabc240dfd192d3436941a03ffd	requires-content-review
crates/decodex-protocol/src/chief_live_settings.rs	different	review-required	crates/decodex-protocol/src/chief_live_settings.rs		1e041bf16b16c4a55c1f47745a4f21b40a834d95a25998f7ddc10505353e8c1f	738849ff874d80dc5a108ec04d72e5251bb8f33248106acc598dc17ce66c718a	738849ff874d80dc5a108ec04d72e5251bb8f33248106acc598dc17ce66c718a	requires-content-review
crates/decodex-protocol/src/chief_model_settings.rs	exact	exact-content	crates/decodex-protocol/src/chief_model_settings.rs		738aedc8201b8872cb27fcee22bebe960a3a5c008127115d0d1b8a8bed078578	738aedc8201b8872cb27fcee22bebe960a3a5c008127115d0d1b8a8bed078578	738aedc8201b8872cb27fcee22bebe960a3a5c008127115d0d1b8a8bed078578	exactly-in-main
crates/decodex-protocol/src/chief_permissions.rs	different	review-required	crates/decodex-protocol/src/chief_permissions.rs		f35d8eca37a9cbafe77c67c2ee116216827aa1e5189336b44b0a70481870cacb	5a1d7a4fa9b0c566070abb6102af6ad8250e6d409fedeb0231814519f5d22aeb	5a1d7a4fa9b0c566070abb6102af6ad8250e6d409fedeb0231814519f5d22aeb	requires-content-review
crates/decodex-protocol/src/chief_plugins.rs	exact	exact-content	crates/decodex-protocol/src/chief_plugins.rs		388f68322eb3669ace2bbba2f77d45c5176239bcda4b94a0cef369dcad2e9591	388f68322eb3669ace2bbba2f77d45c5176239bcda4b94a0cef369dcad2e9591	388f68322eb3669ace2bbba2f77d45c5176239bcda4b94a0cef369dcad2e9591	exactly-in-main
crates/decodex-protocol/src/chief_requested_decision.rs	exact	exact-content	crates/decodex-protocol/src/chief_requested_decision.rs	1492	d4cd8d2c661b333991c36f7eb501a26372c36f800f20e7496d9b34736d08c8d2	d4cd8d2c661b333991c36f7eb501a26372c36f800f20e7496d9b34736d08c8d2	d4cd8d2c661b333991c36f7eb501a26372c36f800f20e7496d9b34736d08c8d2	exact-content
crates/decodex-protocol/src/chief_steer.rs	exact	exact-content	crates/decodex-protocol/src/chief_steer.rs		4b3616aa5915f6edb9be8441e94da9b38ab7215dc1359a44da62bdd317829cc8	4b3616aa5915f6edb9be8441e94da9b38ab7215dc1359a44da62bdd317829cc8	4b3616aa5915f6edb9be8441e94da9b38ab7215dc1359a44da62bdd317829cc8	exactly-in-main
crates/decodex-protocol/src/chief_task_model_selection.rs	absent	review-required			65df70fa61d7e3dba63d61011130079b31f52355a03333198410faef736a4465			requires-content-review
crates/decodex-protocol/src/chief_timeline.rs	different	review-required	crates/decodex-protocol/src/chief_timeline.rs		977c854663d724ce998528758cd6e0b439c1796ab9d9be807bb96b13c64de2ca	2bca5eac6c9cf61f9569e4ffe294342ac1ea3f23d2305fe9b801ef7f93809e40	2bca5eac6c9cf61f9569e4ffe294342ac1ea3f23d2305fe9b801ef7f93809e40	requires-content-review
crates/decodex-protocol/src/chief_voice_settings.rs	different	review-required	crates/decodex-protocol/src/chief_voice_settings.rs	1496	ab2e73e3fa7373fe25abda746e759d7854b3ce15f64c0b87845445600647400f	e236941c862c64dadd1ecf5e764e85df04c8b00d500dda51d52463624d2e8dea	e236941c862c64dadd1ecf5e764e85df04c8b00d500dda51d52463624d2e8dea	adapted-delivered
crates/decodex-protocol/src/client.rs	different	review-required	crates/decodex-protocol/src/client.rs	1479,1491,1492,1493,1494,1496,1497	8a377ec6a4acf93ec962bc4e378526bd0ad03efce39cf5c1cc0e9736ec0a246a	aa4106ce84b437b047168545a229989bfacf691cbf6004551df0fc440f022d55	aa4106ce84b437b047168545a229989bfacf691cbf6004551df0fc440f022d55	requires-content-review
crates/decodex-protocol/src/client_request.rs	different	review-required	crates/decodex-protocol/src/client_request.rs	1491,1493	312a0d33e466b4cee320ba7bfd499b96d2ffbbcf584417788dc89b9039261703	5ddb56768e9339e862d016cac243b79724faaf2004a5dc9ee45d3c458dbf8bea	5ddb56768e9339e862d016cac243b79724faaf2004a5dc9ee45d3c458dbf8bea	adapted-to-current-owner
crates/decodex-protocol/src/conversation.rs	different	review-required	crates/decodex-protocol/src/conversation.rs		0bade23e663344d443f27ef74cf877815d7ef5d83915f55d161437fbe1ca9d63	ee04a01919b2a4fd6ccaf27c1c59b801217741319168b88677dc960e5c5baed2	ee04a01919b2a4fd6ccaf27c1c59b801217741319168b88677dc960e5c5baed2	requires-content-review
crates/decodex-protocol/src/conversation_native_settings.rs	absent	review-required			be76f0623bab85264bf92ec02c564dd1eb3d0f9dcf22e0e5a62111ab39199eca			requires-content-review
crates/decodex-protocol/src/desktop_draft_recovery.rs	different	review-required	crates/decodex-protocol/src/desktop_draft_recovery.rs		28e6821b37f47aaea94e50a8753f9d6b54323828dba020549d90208de5661d92	6e1810658f0fe4388aeb7e0f88d8bbd7f418e57919fae0716d5cd5fa6de53152	6e1810658f0fe4388aeb7e0f88d8bbd7f418e57919fae0716d5cd5fa6de53152	present-in-main-history-review-successor
crates/decodex-protocol/src/desktop_drafts.rs	different	review-required	crates/decodex-protocol/src/desktop_drafts.rs		aa82891ff8957808f592078da1b6a0e1a6e09c66c935454ecdea9b6a18a1f32c	4482459464832f36dce4ba5bb7e87ad42581e90213140e1ec073ec2ef3965c42	4482459464832f36dce4ba5bb7e87ad42581e90213140e1ec073ec2ef3965c42	present-in-main-history-review-successor
crates/decodex-protocol/src/lib.rs	different	review-required	crates/decodex-protocol/src/lib.rs	1479,1491,1492,1493,1494,1496,1497	20bb1422d1c31aa7ab0ca2f2361e79f70f98b7f0e74c02d0af522a73a36880a1	7090990e7186eb06c7b1e2b89b8ed697e72aa67b0a424f295cc2000e95025df7	7090990e7186eb06c7b1e2b89b8ed697e72aa67b0a424f295cc2000e95025df7	requires-content-review
crates/decodex-protocol/src/local_transport.rs	exact	exact-content	crates/decodex-protocol/src/local_transport.rs		e45db97c07ebd1e68b05f9f1d0658ad31bac47e7660fc6b872cfa62342815187	e45db97c07ebd1e68b05f9f1d0658ad31bac47e7660fc6b872cfa62342815187	e45db97c07ebd1e68b05f9f1d0658ad31bac47e7660fc6b872cfa62342815187	exactly-in-main
crates/decodex-protocol/src/model_catalog.rs	different	review-required	crates/decodex-protocol/src/model_catalog.rs		0e5680ac34994d4052f2a0c14a80925ee5c7dd99fcc1b3e6e34ac586c1b3c91f	5ac04eb36992a080d1a5f84a6c2af0abdfd45d3d7ef9042642cf54769f2bb94d	5ac04eb36992a080d1a5f84a6c2af0abdfd45d3d7ef9042642cf54769f2bb94d	requires-content-review
crates/decodex-protocol/src/retained_session.rs	exact	exact-content	crates/decodex-protocol/src/retained_session.rs	1479	169f57b83057454b900d16a6c4f6f924e48d99690b45ac02e02ec7385ecce9db	169f57b83057454b900d16a6c4f6f924e48d99690b45ac02e02ec7385ecce9db	169f57b83057454b900d16a6c4f6f924e48d99690b45ac02e02ec7385ecce9db	exactly-in-main
crates/decodex-protocol/src/wire.rs	different	review-required	crates/decodex-protocol/src/wire.rs	1479,1485,1491,1492,1493,1494,1496,1497	bf963d934bc1a984c7d4842dbbdd4d53d41ba33fd2899e8b8dc8f17fa6463dac	ea99c36dadb097fb829ea2f73ddc817ed65cf8346c1d79056a74543d3a4ef0c2	ea99c36dadb097fb829ea2f73ddc817ed65cf8346c1d79056a74543d3a4ef0c2	requires-content-review
crates/decodex-runtime/Cargo.toml	exact	exact-content	crates/decodex-runtime/Cargo.toml	1500	c6a66ce3ab9e3156f9dd745f75c99551aa15a06f89bdaff081a5accc28b62759	c6a66ce3ab9e3156f9dd745f75c99551aa15a06f89bdaff081a5accc28b62759	c6a66ce3ab9e3156f9dd745f75c99551aa15a06f89bdaff081a5accc28b62759	exact-content
crates/decodex-runtime/src/account_api.rs	different	review-required	crates/decodex-runtime/src/account_api.rs	1479,1500	23ddcddb5512068c44af67a38d13602538b7eaa9bead38c60d755bb117de6ffd	86b5ac5f194ad2c459af94721d575723835ffa92a7800b87086ee49fc036098b	86b5ac5f194ad2c459af94721d575723835ffa92a7800b87086ee49fc036098b	adapted-to-current-owner
crates/decodex-runtime/src/account_api/activation.rs	different	review-required	crates/decodex-runtime/src/account_api/activation.rs	1479	fdf3d5ea3553487dd622fbea852e05a4d25245f8ad8bd48544ec198af0d404cb	fb78aee9180507fbb8f62e247edf13b905a48d87665ef6a26d834807456cddf1	fb78aee9180507fbb8f62e247edf13b905a48d87665ef6a26d834807456cddf1	requires-content-review
crates/decodex-runtime/src/account_api/routing_cookies.rs	exact	exact-content	crates/decodex-runtime/src/account_api/routing_cookies.rs	1500	6d35bc0d287ae8c634b4eb4d49a410c05401b82311e2062aa33ea0da08c0d80f	6d35bc0d287ae8c634b4eb4d49a410c05401b82311e2062aa33ea0da08c0d80f	6d35bc0d287ae8c634b4eb4d49a410c05401b82311e2062aa33ea0da08c0d80f	exact-content
crates/decodex-runtime/src/account_launch.rs	different	review-required	crates/decodex-runtime/src/account_launch.rs	1479	a80c5633e783319a8f147c9e24c28bf0a052b3315cda0cd4303ee3aea07068d7	13f6fc759e9e3923a872684558aed8a9572980b0a387bd9fc98bf2b41f4866e3	13f6fc759e9e3923a872684558aed8a9572980b0a387bd9fc98bf2b41f4866e3	requires-content-review
crates/decodex-runtime/src/account_launch/api_reset_card/tests.rs	different	review-required	crates/decodex-runtime/src/account_launch/api_reset_card/tests.rs	1479	8c95ba7f17cd0abfa13d7080975d6a086c1f7df3005f0b0d61b506c94f1c97e0	36b9e251ab039448b302ccb0519e578a9e1da4fe3c9c173359134f1a0e9025c0	36b9e251ab039448b302ccb0519e578a9e1da4fe3c9c173359134f1a0e9025c0	requires-content-review
crates/decodex-runtime/src/account_launch/chief_process.rs	different	review-required	crates/decodex-runtime/src/account_launch/chief_process.rs	1479,1495,1496	9e81f2c59303af3942dcb9602c610eadc7a2e5d5eb66e6028a2d8137857cfb1c	ec8c7e2a3779534b0acc5a2117bd2b245f6de106a3d981cb3e6ee083924f9b85	ec8c7e2a3779534b0acc5a2117bd2b245f6de106a3d981cb3e6ee083924f9b85	requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_app_exposure_tests.rs	different	review-required	crates/decodex-runtime/src/account_launch/chief_process_app_exposure_tests.rs	1481	d28198465768243d2d96c3e0d86945b0583d4c532a32204e1bc61fa3dc6e1911	2f9f15075d640d7e928eb9b211ea8ef74f020977d62d77943c81d9fcef0ade7d	2f9f15075d640d7e928eb9b211ea8ef74f020977d62d77943c81d9fcef0ade7d	requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_model_settings_tests.rs	absent	review-required			6fa366842ed52d8e8ae266c8d9604e8e470fb115517d6de910258745953e76a8			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_account_nudge_tests.rs	exact	exact-content	crates/decodex-runtime/src/account_launch/chief_process_native_account_nudge_tests.rs	1479	4cee7c1b037e8f6a67c64ccba5e5fe28aedb8e4e30ae6fb24bce623b96d1bb6f	4cee7c1b037e8f6a67c64ccba5e5fe28aedb8e4e30ae6fb24bce623b96d1bb6f	4cee7c1b037e8f6a67c64ccba5e5fe28aedb8e4e30ae6fb24bce623b96d1bb6f	exactly-in-main
crates/decodex-runtime/src/account_launch/chief_process_native_audio_tests.rs	absent	review-required			1dc4a2fe1f578954de2c22ce7790162ebb084b81f9a9293cb6d3953d16e07a27			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_capacity_tests.rs	absent	review-required			248c77cdfa77f6ec83e6d86bce6008c6d057541466f1d653162702b40b7e3d4a			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_child_model_tests.rs	absent	review-required			3759c8af087a84544f8db9ee86e65c34dbc7617ca2bf92567225e5330e739296			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_code_compaction_tests.rs	absent	review-required			b137caaaf5c9b8671d4e5de8d1f3c4cf94a8da46de418700b5a752f705f34f41			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_code_mode_tests.rs	absent	review-required			7d81dd123f549696072531371b3c37864df8e89167a0d92c4c8a0dce6c709ad9			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_compaction_tests.rs	absent	review-required			b15b2d1ff55f8f912ce51f904d1a7ab6bbbc5e658f5385e1148e55a14f3a373f			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_file_approval_tests.rs	different	review-required	crates/decodex-runtime/src/account_launch/chief_process_native_file_approval_tests.rs	1493	e1618592ee87ee9914c9e74cf44e6d48012dbb4f22c476f54e00d13c6b8aba0d	7d78821c074cb93977f4334606290acfb87bda3a1347890d0f5cc4ad279c7988	7d78821c074cb93977f4334606290acfb87bda3a1347890d0f5cc4ad279c7988	adapted-delivered
crates/decodex-runtime/src/account_launch/chief_process_native_file_image_tests.rs	absent	review-required			e58ac0c8ab9f8087b5cbff74823d1be3dca2dea103f0583203083ac6995a80e1			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_flex_tests.rs	absent	review-required			0681fe21231041e60d28f78c4bfab935645d09b41d3bd402fb2c82ee7bb6f4aa			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_guardian_evidence_tests.rs	absent	review-required			5b6f10e08d0e69ddf02c0e108d89b7bcc1466a23c726bfd0d6422b756d090610			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_guardian_image_tests.rs	absent	review-required			622f69a13ea46e751edb4e62d7101ecc9c6cdf6e32fa85b086754d0a3b1c2215			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_live_model_tests.rs	absent	review-required			50bb839f4bfa804ebc397adf36b8adaaf5490181b3c53c09dc222283f547b6a3			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_model_recovery_tests.rs	absent	review-required			81fb92977bf3be1dcb0f666ef8e9cdb1eb0216cb70a080a1799208a7acec55a5			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_realtime_tests.rs	absent	review-required			9a7ff8ec7d2a4ead297f96dc9063f0f39908a9f285b2f797e2546d320af41b78			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_reviewer_store.rs	different	review-required	crates/decodex-runtime/src/account_launch/chief_process_native_reviewer_store.rs	1495	d6d0ab6fe6fe788112b55a1e5ccb1b05b599c00a942b787aaae2ab833653e4e0	1d0aca3eaffd5bdaf154d210dcc01ee36f9dc22f39d952108eaf92aba39b9728	1d0aca3eaffd5bdaf154d210dcc01ee36f9dc22f39d952108eaf92aba39b9728	requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_reviewer_tests.rs	different	review-required	crates/decodex-runtime/src/account_launch/chief_process_native_reviewer_tests.rs		c79e59dd3c651cb5377f367b968db6d6231cbdd7aaea758ddcb12e1acb038320	aff2f8200eb54f6f324864142522508048f54f935e3cc174fffcffb810df4bd5	aff2f8200eb54f6f324864142522508048f54f935e3cc174fffcffb810df4bd5	requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_steer_tests.rs	different	review-required	crates/decodex-runtime/src/account_launch/chief_process_native_steer_tests.rs		bfef0d6a50cd968229b3286cf24679ccc95ec297cdaee127c8433ed9406f5ba7	0fbc6e8c5580b3cb64f4b942c1dcb01f35b793b3a225c7ae9a24372a9f6875e9	0fbc6e8c5580b3cb64f4b942c1dcb01f35b793b3a225c7ae9a24372a9f6875e9	requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_task_model_tests.rs	absent	review-required			c5c2a373bccb303e5d5a83a1fb8042f0bff61ea6c2e36545d5add6e59ba31805			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_native_tests.rs	different	review-required	crates/decodex-runtime/src/account_launch/chief_process_native_tests.rs	1479,1493,1494,1497	52e2c51e37fa8390901c371fbf6e5a06fe3f3b16c555fcc9de15c3eb7883f7fb	6c6d16e9b52a63457fb94af3815c53d95ad0d6df048d68e83ce63a8e6609c1d7	6c6d16e9b52a63457fb94af3815c53d95ad0d6df048d68e83ce63a8e6609c1d7	requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_permission_tests.rs	absent	review-required			99798f44679d0c747d47f86bf03a1d038f5ad59bc1c82bc3761a574592c9257c			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_plugin_tests.rs	absent	review-required			57c01c7b5a2ba6071eaa469db67128b16e2d768b12edd3c6b4d62616ef3c739f			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_voice_tail_tests.rs	absent	review-required			9e1fc020b1652ed7e37a44561ec74c471df73ea6899f4f1c6a428eb6aac868de			requires-content-review
crates/decodex-runtime/src/account_launch/chief_process_warning_tests.rs	different	review-required	crates/decodex-runtime/src/account_launch/chief_process_warning_tests.rs	1484	ca604cb8e54cc3182c2807e24e9c7b51055c4e7e96d27d851a1eb9ab0fa0ed27	da8291c8493a7f82f160ca93132c224ab7cb87eddc7c7d54ef13c4e2d06f6d9f	da8291c8493a7f82f160ca93132c224ab7cb87eddc7c7d54ef13c4e2d06f6d9f	requires-content-review
crates/decodex-runtime/src/account_launch/macos_attested_spawn.rs	different	review-required	crates/decodex-runtime/src/account_launch/macos_attested_spawn.rs		e1a3fd648fb5a0c7cc589cf4d691db668035e7ddd33b87ee7f14c84b18071dbc	189176c2b16974bdd80e1d423d6ef1e255f5ec844c84b05fdf6c0a2f9094e201	189176c2b16974bdd80e1d423d6ef1e255f5ec844c84b05fdf6c0a2f9094e201	requires-content-review
crates/decodex-runtime/src/account_launch/native_mcp_capabilities.py	absent	review-required			80b8906b540049921a0fb3c27cd3c4d2972826dd2be667f7a850157d28502880			requires-content-review
crates/decodex-runtime/src/account_launch/native_mcp_delayed.py	absent	review-required			3850fc1c0046a8a79bbea29fd6cbe4158533c063fda5199dea1f8ee0fb489d89			requires-content-review
crates/decodex-runtime/src/account_launch/process.rs	different	review-required	crates/decodex-runtime/src/account_launch/process.rs	1479,1485,1489	400f19112cbb609fa24008ddc0cd69c00c1b2b8457eb38007df36a662aabe48d	8125a20550c613686a7eddf546174ee63cace2d7dd3d7b7de647b53cb41153df	8125a20550c613686a7eddf546174ee63cace2d7dd3d7b7de647b53cb41153df	requires-content-review
crates/decodex-runtime/src/account_launch/process_native_control_tests.rs	exact	exact-content	crates/decodex-runtime/src/account_launch/process_native_control_tests.rs	1479	209630253b558c303301c9853a1119d29e7ca6b6e1429cb463cd9bfd6b67d0a6	209630253b558c303301c9853a1119d29e7ca6b6e1429cb463cd9bfd6b67d0a6	209630253b558c303301c9853a1119d29e7ca6b6e1429cb463cd9bfd6b67d0a6	exactly-in-main
crates/decodex-runtime/src/account_launch/provisioned_cli.rs	absent	review-required			2e73c0619b3e10c3a5ea99f7000201755bea8d0df48757a017bf1a6298824aa0			requires-content-review
crates/decodex-runtime/src/account_observation.rs	exact	exact-content	crates/decodex-runtime/src/account_observation.rs	1479	bbbcec0c75472557f8e117ecb40439155db0825dfe463231321ba6415a02a7e6	bbbcec0c75472557f8e117ecb40439155db0825dfe463231321ba6415a02a7e6	bbbcec0c75472557f8e117ecb40439155db0825dfe463231321ba6415a02a7e6	exactly-in-main
crates/decodex-runtime/src/account_observation/recovery.rs	exact	exact-content	crates/decodex-runtime/src/account_observation/recovery.rs	1479	b90faad163a39cbf35b24d3a08b3a11a13edd515907af449172e8d1e54979701	b90faad163a39cbf35b24d3a08b3a11a13edd515907af449172e8d1e54979701	b90faad163a39cbf35b24d3a08b3a11a13edd515907af449172e8d1e54979701	exactly-in-main
crates/decodex-runtime/src/account_observation/recovery_actions.rs	exact	exact-content	crates/decodex-runtime/src/account_observation/recovery_actions.rs	1479	6f7fe12047a10c78a29b0b61bf9b3c760a5bbc70289f2028d2280925f663d25b	6f7fe12047a10c78a29b0b61bf9b3c760a5bbc70289f2028d2280925f663d25b	6f7fe12047a10c78a29b0b61bf9b3c760a5bbc70289f2028d2280925f663d25b	exactly-in-main
crates/decodex-runtime/src/account_service.rs	different	review-required	crates/decodex-runtime/src/account_service.rs		75b7b0ba6f5dd19c0422d8d8c687ccd7cc509f308d7fbca02f49bdf3be4c6cd2	ee140efd2685ccc7e7ea6f24822ce3f20c11a916f56034c19693a96e3178e73e	ee140efd2685ccc7e7ea6f24822ce3f20c11a916f56034c19693a96e3178e73e	requires-content-review
crates/decodex-runtime/src/application.rs	different	review-required	crates/decodex-runtime/src/application.rs	1479,1485,1486,1491,1493,1496,1497	9e66091196a28db61c941b2d8a9e02ae08e3663f12358db2a051ca8afad67832	95e05aeab6609daa7e4eb92992eec217044a952c25b606a2e0b43146e5293f6a	95e05aeab6609daa7e4eb92992eec217044a952c25b606a2e0b43146e5293f6a	requires-content-review
crates/decodex-runtime/src/application_account_nudge.rs	exact	exact-content	crates/decodex-runtime/src/application_account_nudge.rs	1479	9237027fc6c80bd713545b6626dc072992b8429feaca70f1691dd156b130dbde	9237027fc6c80bd713545b6626dc072992b8429feaca70f1691dd156b130dbde	9237027fc6c80bd713545b6626dc072992b8429feaca70f1691dd156b130dbde	exactly-in-main
crates/decodex-runtime/src/application_account_nudge_native_tests.rs	different	review-required	crates/decodex-runtime/src/application_account_nudge_native_tests.rs	1479	5a61a78c40df26342075ea917bc24789c7a7d276cc3f3ef15fa3231134a6ffae	109e53eafd4c8d635a97ef128e35912d9416ae23a610a549f136f4e4d4fdde14	109e53eafd4c8d635a97ef128e35912d9416ae23a610a549f136f4e4d4fdde14	requires-content-review
crates/decodex-runtime/src/application_account_nudge_socket_tests.rs	exact	exact-content	crates/decodex-runtime/src/application_account_nudge_socket_tests.rs	1479	19427f7d7ff162c4668653613656f62a3b6b1fc0de08c0b3e17e7daf7c944e26	19427f7d7ff162c4668653613656f62a3b6b1fc0de08c0b3e17e7daf7c944e26	19427f7d7ff162c4668653613656f62a3b6b1fc0de08c0b3e17e7daf7c944e26	exactly-in-main
crates/decodex-runtime/src/application_model_review_confirmation_tests.rs	absent	review-required			9d7706656fca462f316c4b68a967aab505b49de661326b6fd9c434a84c24e9b2			requires-content-review
crates/decodex-runtime/src/application_model_review_native_tests.rs	absent	review-required			926146eb2057f7129d971b9992bc5ad4f7a2fea4e1f806e0375abd636f3f11f2			requires-content-review
crates/decodex-runtime/src/chief.rs	different	review-required	crates/decodex-runtime/src/chief.rs	1486,1488,1491,1492,1493,1497	62b5844bf411a3c0958000efce769002944ed9e4679f4c92f9ae80ccc140c49e	20a781d51b2e6b5df6ecce77ccd833fd6129adac5d67198c127c6996e7654da6	20a781d51b2e6b5df6ecce77ccd833fd6129adac5d67198c127c6996e7654da6	requires-content-review
crates/decodex-runtime/src/chief/activity.rs	different	review-required	crates/decodex-runtime/src/chief/activity.rs		2f26e00c46e5d454ecc9da959ff5db6b7ab1b5df8eed99cab6ff677cdcc91cbf	a2d6942f79da025bb74410171c3dfb93184acab5108de71a9955657c86e55e67	a2d6942f79da025bb74410171c3dfb93184acab5108de71a9955657c86e55e67	requires-content-review
crates/decodex-runtime/src/chief/file_changes.rs	different	review-required	crates/decodex-runtime/src/chief/file_changes.rs	1493	29dd616ec00f1f79a0477c28ae03a2ab4fc0a902034a8e898ff0c9a646b34c93	2c2910f774c45accac4e72e8b3bf04405e28ee30e2eb13790bbe413427d1e930	2c2910f774c45accac4e72e8b3bf04405e28ee30e2eb13790bbe413427d1e930	adapted-delivered
crates/decodex-runtime/src/chief/guardian.rs	different	review-required	crates/decodex-runtime/src/chief/guardian.rs		ad897e33fe9ca25c3f0ab729aeba2e80b619a438867831e34082682951e55daa	87d00186f065d5eec411a36f5f24a1712725933f36901ae9b15b3d47686511f3	87d00186f065d5eec411a36f5f24a1712725933f36901ae9b15b3d47686511f3	requires-content-review
crates/decodex-runtime/src/chief/misalignment.rs	different	review-required	crates/decodex-runtime/src/chief/misalignment.rs		6a400f1044fad9983bec8e37aee496a8d5820f7e8e6ec69d08869c4eb41eeb89	b1a4e6365a28ec466cdf64863500b39cc607f172c717cd39a0ca2c645037a123	b1a4e6365a28ec466cdf64863500b39cc607f172c717cd39a0ca2c645037a123	requires-content-review
crates/decodex-runtime/src/chief/native_turns.rs	absent	review-required			1a29acb65ba0cc988dda613ae92e4fca2729a98f0326a4a5503d36e10a1eb1f4			requires-content-review
crates/decodex-runtime/src/chief/observations.rs	different	review-required	crates/decodex-runtime/src/chief/observations.rs	1486	228d7f038fb7a805001d88da9b285cae302a7f4c3e300994ff7affc51fccb624	19cb1998032ccbde758e214f90e19a98b4b6794ac3812f94bddf7bd33545eebf	19cb1998032ccbde758e214f90e19a98b4b6794ac3812f94bddf7bd33545eebf	requires-content-review
crates/decodex-runtime/src/chief/reasoning.rs	different	review-required	crates/decodex-runtime/src/chief/reasoning.rs	1497	2093f63b910b3eaf270544c45e29ae814322637148f7f028ede171e34d59208e	62f85860c68a81e3368d794533efc6145063602afb8b4d4bfe54498ef87a1d08	62f85860c68a81e3368d794533efc6145063602afb8b4d4bfe54498ef87a1d08	exact-content
crates/decodex-runtime/src/chief/result_messages.rs	different	review-required	crates/decodex-runtime/src/chief/result_messages.rs		3f8830ad5be3b7dd953ce1a8544e19274e8131f9934862d9b30bd53bec9097e7	1f630bc6c462062c631ede1c55126cc261794fb973bfd02ce220bed30bdd5375	1f630bc6c462062c631ede1c55126cc261794fb973bfd02ce220bed30bdd5375	requires-content-review
crates/decodex-runtime/src/chief/resume_recovery.rs	different	review-required	crates/decodex-runtime/src/chief/resume_recovery.rs		19f5b259b3512a3c231ef5c0306637bd57e0e347ad1bb3684ccef5012a05ff67	4f3a0ad3b184f8133133a3b833cc9423c33969db2a289edd974e02f156e77eda	4f3a0ad3b184f8133133a3b833cc9423c33969db2a289edd974e02f156e77eda	requires-content-review
crates/decodex-runtime/src/chief/task_model_settings.rs	absent	review-required			228b463024e97ad843593798b0b6ee962b7db61eb471b41c1abd8d7fdf4a4de8			requires-content-review
crates/decodex-runtime/src/chief/tests.rs	different	review-required	crates/decodex-runtime/src/chief/tests.rs	1488,1490,1492,1493,1497	194dc198a9da0fae4c91ed6204375468354884b69dd0e7f55b2c8e56f5a4f7ff	c05db5635efb2a2cc9c4df3a014b4578fa2cb845d866c013f54b0fa81030cae5	c05db5635efb2a2cc9c4df3a014b4578fa2cb845d866c013f54b0fa81030cae5	requires-content-review
crates/decodex-runtime/src/chief/tests/capacity.rs	different	review-required	crates/decodex-runtime/src/chief/tests/capacity.rs	1488	ba4893f856cc3480efa20a4181f52bf86019345691c2d4dd1c4f845a9885e77f	e59cdc1360278c90b208e43acacb71d3e40352b3c4049796dda96ad49173fdab	e59cdc1360278c90b208e43acacb71d3e40352b3c4049796dda96ad49173fdab	requires-content-review
